Concurso;Data Sorteio;1º número_Sorteio1;2º número_Sorteio1;3º número_Sorteio1;4º número_Sorteio1;5º número_Sorteio1;6º número_Sorteio1;Arrecadação_Total;Ganhadores_Sena_Sorteio1;Cidade;UF;Rateio_Sena_Sorteio1;Acumulado_Sena_Sorteio1;Valor_Acumulado_Sena_Sorteio1;Ganhadores_Quina_Sorteio1;Rateio_Quina_Sorteio1;Ganhadores_Quadra_Sorteio1;Rateio_Quadra_Sorteio1;Ganhadores_Terno_Sorteio1;Rateio_Terno_Sorteio1;1º número_Sorteio2;2º número_Sorteio2;3º número_Sorteio2;4º número_Sorteio2;5º número_Sorteio2;6º número_Sorteio2;Ganhadores_Sena_Sorteio2;Rateio_Sena_Sorteio2;Ganhadores_Quina_Sorteio2;Rateio_Quina_Sorteio2;Ganhadores_Quadra_Sorteio2;Rateio_Quadra_Sorteio2;Ganhadores_Terno_Sorteio2;Rateio_Terno_Sorteio2;Estimativa_Prêmio;Acumulado Especial de Páscoa
1898;05/02/2019;4;37;24;19;36;21;10.041.66400;1;Três Lagoas;MS;16.458.27394;NÃO;335.18017;102;2.98735;4549;7655;80831;215;34;20;17;39;43;30;0;000;67;4.09311;3726;9346;72759;239;500.00000;14.968.11842
1899;07/02/2019;2;18;26;4;33;38;1.911.51600;0;;;000;SIM;572.99652;21;2.76209;1035;6404;17576;188;12;23;38;22;3;31;0;000;16;3.26273;788;8412;15836;209;800.00000;15.060.92483
1900;09/02/2019;46;20;10;11;13;41;1.878.64200;0;;;000;SIM;806.72293;22;2.5912;861;7566;14934;218;50;44;46;22;43;16;0;000;12;4.2754900000000005;847;7691;14064;231;1.000.00000;15.152.13516
1901;12/02/2019;38;24;8;11;14;22;2.031.04200;0;;;000;SIM;1.059.40979;14;4.40221;881;7994;17356;202;25;12;10;5;26;46;0;000;28;1.981;2065;3410;20836;169;1.300.00000;15.250.74470
1902;14/02/2019;36;41;20;27;16;7;2.088.90400;0;;;000;SIM;1.319.29541;14;4.52763;654;11076;14443;250;29;9;31;33;48;2;0;000;16;3.5655;905;8004;17274;209;1.650.00000;15.352.16350
1903;16/02/2019;40;16;6;20;25;27;2.068.45400;0;;;000;SIM;1.576.63679;13;4.82817;694;10336;14605;245;3;35;28;34;11;20;0;000;7;8.069939999999999;820;8747;16631;215;1.800.00000;15.452.58943
1904;20/02/2019;42;44;20;26;21;29;2.086.35000;0;;;000;SIM;1.836.20466;14;4.52209;690;10486;13974;258;13;8;40;35;48;6;0;000;15;3.79855;954;7584;17386;208;2.000.00000;15.553.88424
1905;21/02/2019;39;23;24;18;33;22;1.999.14800;0;;;000;SIM;2.084.92352;13;4.66639;812;8538;16525;209;15;42;28;48;12;38;0;000;18;3.0331599999999996;789;8786;15680;221;2.300.00000;15.650.94529
1906;23/02/2019;7;31;36;38;13;6;2.255.15400;0;;;000;SIM;2.365.49271;28;2.44398;1175;6655;20053;195;28;33;46;1;38;16;0;000;17;3.62285;847;9233;16768;233;2.600.00000;15.760.43572
1907;26/02/2019;25;17;27;2;36;20;2.240.84000;0;;;000;SIM;2.644.28105;21;3.2379599999999997;954;8145;19255;201;7;39;46;21;37;22;0;000;13;4.7075;804;9665;16381;237;2.850.00000;15.869.23122
1908;28/02/2019;7;18;49;44;30;29;2.199.53200;0;;;000;SIM;2.917.93016;11;6.06761;746;10225;16465;231;13;48;36;38;9;5;0;000;16;3.75434;1192;6399;22457;169;3.150.00000;15.976.02114
1909;02/03/2019;46;2;49;39;3;17;2.493.21200;0;;;000;SIM;3.144.89593;20;3.7827599999999997;1124;7692;20826;207;6;9;7;24;47;10;1;83.22079;25;2.72359;1424;6071;24072;179;3.400.00000;16.097.06959
1910;07/03/2019;24;16;27;18;40;39;2.880.97600;0;;;000;SIM;3.503.32516;14;6.24441;1020;9795;21464;232;37;50;39;22;41;32;0;000;15;5.24531;900;11101;19246;259;3.800.00000;16.236.94445
1911;09/03/2019;7;24;42;3;40;50;2.991.83200;0;;;000;SIM;3.875.54626;19;4.77819;1283;8086;24516;211;42;6;45;48;9;17;0;000;25;3.26828;1448;7165;26839;193;4.200.00000;16.382.20148
1912;12/03/2019;11;3;26;49;14;18;3.486.04400;0;;;000;SIM;4.309.25347;29;3.6476599999999997;1828;6613;32060;188;47;19;28;17;50;14;0;000;33;2.88497;1507;8022;30118;200;4.700.00000;16.551.45313
1913;14/03/2019;17;37;16;1;46;43;3.994.32600;0;;;000;SIM;4.806.19729;26;4.66176;1592;8701;30534;226;25;27;50;40;47;35;0;000;33;3.3056099999999997;1399;9901;29544;234;5.200.00000;16.745.38246
1914;16/03/2019;27;7;26;41;8;3;3.744.83600;1;BRASÍLIA;DF;5.147.10278;NÃO;124.99868;34;3.3422099999999997;1705;7616;32593;199;29;27;30;20;31;47;0;000;13;7.86705;1252;10372;26328;246;300.00000;16.927.19875
1915;19/03/2019;21;5;41;20;50;43;1.599.00800;0;;;000;SIM;323.93514;16;3.03257;607;9135;11703;236;39;47;46;35;14;13;0;000;10;4.3669;656;8453;13787;201;500.00000;17.004.83253
1916;21/03/2019;6;20;39;19;9;47;1.559.93000;1;TIMBIRAS;MA;465.94100;NÃO;52.06882;12;3.94461;692;7817;13375;202;14;49;37;15;7;16;0;000;15;2.84012;693;7806;13244;204;200.00000;17.080.56901
1917;23/03/2019;3;40;28;31;32;47;1.436.88600;0;;;000;SIM;230.83529;4;10.9004;459;10856;9462;263;28;17;23;27;16;45;0;000;6;6.54024;608;8195;12796;194;400.00000;17.150.33156
1918;26/03/2019;26;25;19;36;10;18;1.396.98200;0;;;000;SIM;404.63720;5;8.47815;573;8454;12505;193;50;13;33;6;26;7;0;000;16;2.38448;978;4953;14972;161;600.00000;17.218.15674
1919;28/03/2019;3;4;11;6;9;15;1.411.47000;0;;;000;SIM;580.24160;32;1.33845;1135;4312;16387;149;48;7;29;32;17;13;0;000;26;1.48259;901;5432;14290;171;750.00000;17.286.68531
1920;30/03/2019;10;16;49;36;21;17;1.601.05200;0;;;000;SIM;779.43236;9;5.39812;578;9606;12104;229;19;13;28;30;21;41;0;000;11;3.9749800000000004;567;9792;12198;227;1.000.00000;17.364.41832
1921;02/04/2019;29;17;42;35;27;18;1.753.17200;0;;;000;SIM;997.54875;17;3.1293599999999997;699;8697;14485;209;43;31;5;24;6;9;0;000;7;6.83989;755;8052;15705;193;1.200.00000;17.449.53693
1922;04/04/2019;22;33;24;36;42;45;1.773.76000;0;;;000;SIM;1.218.22652;16;3.3639900000000003;912;6744;16358;188;10;46;9;21;42;23;0;000;9;5.38239;751;8190;13742;223;1.400.00000;17.535.65512
1923;06/04/2019;47;4;7;39;35;29;1.823.20200;0;;;000;SIM;1.445.05551;19;2.9118;963;6565;16090;196;7;18;25;30;45;8;0;000;12;4.14931;766;8254;15503;203;1.600.00000;17.624.17377
1924;09/04/2019;18;41;34;30;22;26;1.833.61000;0;;;000;SIM;19.386.37713;9;6.18222;647;9828;12465;255;25;44;6;2;17;30;0;000;18;2.782;819;7764;15497;205;25.000.00000;19.386.37713
1925;20/04/2019;19;44;8;46;17;29;54.066.27400;2;PENÁPOLIS;SP;13.466.60057;NÃO;000;471;3.48326;22888;8192;445455;210;4;41;2;19;35;5;1;1.804.67531;417;3.54089;23802;7877;473622;197;150.00000;000
1925;20/04/2019;19;44;8;46;17;29;54.066.27400;2;Sorocaba;SP;13.466.60057;NÃO;000;471;3.48326;22888;8192;445455;210;4;41;2;19;35;5;1;1.804.67531;417;3.54089;23802;7877;473622;197;150.00000;000
1926;23/04/2019;35;6;39;44;8;26;1.277.79400;0;;;000;SIM;158.97345;15;2.58494;593;7472;10059;220;27;5;44;24;36;20;0;000;18;1.9387;604;7336;11016;201;300.00000;62.03846
1927;25/04/2019;44;50;35;18;40;43;1.344.05200;0;;;000;SIM;326.19021;8;5.09808;407;11452;8955;260;40;11;32;43;10;2;0;000;4;9.17653;393;11860;9140;254;500.00000;127.29381
1928;27/04/2019;16;33;47;12;48;41;1.382.25200;0;;;000;SIM;498.15953;6;6.99062;535;8959;10924;219;9;29;10;47;44;15;0;000;5;7.54988;569;8424;11519;208;650.00000;194.40381
1929;30/04/2019;36;46;21;43;16;31;1.452.86600;0;;;000;SIM;678.91411;19;2.3203400000000003;434;11609;9342;269;16;14;25;5;20;9;0;000;13;3.05214;798;6313;13299;189;800.00000;264.94220
1930;02/05/2019;19;39;48;25;15;1;1.032.89200;0;;;000;SIM;807.41870;2;15.6713;374;9577;7957;225;26;7;28;29;19;50;0;000;5;5.6416699999999995;444;8067;9180;195;900.00000;315.09036
1931;04/05/2019;39;3;17;37;5;50;1.493.71000;0;;;000;SIM;993.25478;23;1.97069;779;6649;14309;181;32;4;18;47;39;20;0;000;23;1.77362;713;7265;11683;221;1.150.00000;387.61180
1932;07/05/2019;48;35;16;49;7;8;1.520.71600;0;;;000;SIM;1.182.45074;8;5.76817;689;7654;13446;196;18;43;38;44;12;15;0;000;15;2.76872;717;7355;12661;208;1.350.00000;461.44440
1933;09/05/2019;21;12;35;16;15;26;1.746.47200;0;;;000;SIM;1.399.73356;8;6.62448;640;9463;12991;233;5;38;31;48;46;41;0;000;6;7.94937;531;11406;11350;266;1.600.00000;546.23770
1934;11/05/2019;38;10;42;7;45;21;1.667.50400;0;;;000;SIM;1.607.19178;16;3.16247;801;7219;13792;209;40;22;12;46;24;9;0;000;14;3.25283;633;9135;12835;225;2.000.00000;627.19704
1935;14/05/2019;16;23;13;24;11;39;2.174.77400;0;;;000;SIM;1.877.76069;13;5.07634;1071;7042;20339;185;24;39;30;50;12;18;0;000;14;4.242369999999999;868;8688;16824;224;2.100.00000;732.78495
1936;16/05/2019;16;22;50;5;44;8;2.356.25400;0;;;000;SIM;2.170.90797;37;1.93242;1338;6107;21901;186;33;38;39;47;40;23;0;000;11;5.84995;843;9693;16857;242;2.400.00000;847.18391
1937;18/05/2019;41;10;38;11;9;49;2.293.68400;0;;;000;SIM;2.456.27077;14;4.971480000000001;827;9618;17905;222;8;27;35;18;21;47;0;000;13;4.81851;1062;7489;19124;207;3.000.00000;958.54505
1938;21/05/2019;15;47;27;44;12;33;2.644.41600;0;;;000;SIM;2.785.26899;27;2.97198;1561;5874;25332;181;39;25;16;48;20;32;0;000;20;3.61095;1146;8002;20238;226;3.100.00000;1.086.93462
1939;23/05/2019;4;50;10;37;43;44;2.721.97000;0;;;000;SIM;3.123.91590;20;4.12984;1355;6966;22426;210;43;25;44;14;15;26;0;000;18;4.12984;993;9506;22147;213;3.450.00000;1.219.08954
1940;25/05/2019;28;32;3;44;31;30;2.885.86000;0;;;000;SIM;3.482.95275;19;4.6089400000000005;1099;9106;21397;233;7;10;41;23;36;14;0;000;36;2.18925;1399;7153;24816;201;3.800.00000;1.359.20151
1941;28/05/2019;23;3;8;38;19;10;2.630.38000;0;;;000;SIM;3.810.20472;19;4.20092;1341;6802;24607;185;20;34;46;31;6;42;0;000;10;7.18358;917;9947;19545;233;4.100.00000;1.486.90962
1942;30/05/2019;46;31;16;37;2;6;2.568.83200;0;;;000;SIM;4.129.79935;14;5.56785;892;9987;20075;221;8;17;19;48;35;24;0;000;49;1.43174;1450;6143;25181;176;4.400.00000;1.611.62951
1943;01/06/2019;25;8;6;22;38;48;2.743.67200;1;ITAJAÍ;SC;4.379.56538;NÃO;91.58088;36;2.31265;1315;7235;23626;201;20;4;42;13;35;31;0;000;16;4.68312;1131;8412;21824;217;250.00000;1.744.83808
1944;04/06/2019;7;20;26;23;29;21;1.498.16000;0;;;000;SIM;277.97059;13;3.4969900000000003;714;7276;12058;215;25;32;46;49;33;27;0;000;7;5.8449800000000005;775;6703;12926;200;460.00000;1.817.57555
1945;06/06/2019;12;6;27;14;41;15;1.572.35800;0;;;000;SIM;473.59147;11;4.33749;627;8696;13822;197;13;22;23;20;9;1;0;000;11;3.90374;648;8414;12648;215;650.00000;1.893.91543
1946;08/06/2019;40;42;3;20;26;46;1.534.72600;0;;;000;SIM;664.53045;5;9.3141;476;11181;10406;255;38;45;35;4;41;7;0;000;5;8.38269;514;10354;11706;227;800.00000;1.968.42823
1947;11/06/2019;30;36;31;23;9;40;1.538.23400;0;;;000;SIM;855.90587;3;15.558979999999998;435;12263;9949;268;28;47;42;21;17;29;0;000;8;5.25116;633;8427;12282;217;1.000.00000;2.043.11135
1948;13/06/2019;39;40;35;26;6;46;1.523.11000;0;;;000;SIM;1.045.39968;10;4.6218;576;9170;11089;238;12;45;17;26;38;24;0;000;30;1.3865399999999999;932;5667;14895;177;1.200.00000;2.117.06019
1949;15/06/2019;42;14;48;15;36;7;1.683.26200;0;;;000;SIM;1.254.81839;17;3.00457;957;6099;15584;187;21;13;47;27;12;49;0;000;7;6.567139999999999;830;7033;15723;185;1.400.00000;2.198.78459
1950;18/06/2019;26;12;1;47;35;4;1.949.36600;0;;;000;SIM;1.497.34375;21;2.81679;889;7604;16507;204;14;12;50;40;18;1;0;000;8;6.654660000000001;754;8965;15258;221;1.700.00000;2.293.42866
1951;22/06/2019;9;41;5;32;37;49;2.228.15600;0;;;000;SIM;1.774.55405;21;3.21963;990;7805;17506;220;10;19;33;26;46;35;0;000;17;3.57948;960;8049;19475;198;2.000.00000;2.401.60831
1952;25/06/2019;30;34;28;19;35;32;1.944.12600;0;;;000;SIM;2.016.42749;11;5.36305;761;8859;13916;242;50;2;40;33;15;25;0;000;10;5.309419999999999;744;9061;15308;220;2.200.00000;2.495.99798
1953;27/06/2019;39;22;33;40;48;26;2.050.32400;0;;;000;SIM;2.271.51328;8;7.777;768;9258;15113;235;20;10;34;27;37;33;0;000;9;6.2216;709;10028;14960;237;2.500.00000;2.595.54368
1954;29/06/2019;10;49;14;9;41;39;2.013.10800;0;;;000;SIM;2.521.96894;22;2.77667;899;7765;15944;218;34;41;17;50;1;4;0;000;27;2.0362299999999998;867;8052;15887;219;2.700.00000;2.693.28249
1955;02/07/2019;15;14;41;48;1;7;2.262.49200;0;;;000;SIM;2.803.45106;21;3.26925;1204;6516;18674;210;36;12;23;40;22;7;0;000;14;4.41348;857;9155;18103;216;3.100.00000;2.803.12923
1956;04/07/2019;49;2;19;26;11;45;2.365.83600;0;;;000;SIM;3.097.79046;23;3.12131;1219;6730;21656;189;19;43;24;49;8;3;0;000;24;2.69213;1354;6059;23014;178;3.400.00000;2.917.99343
1957;06/07/2019;33;23;16;17;48;4;2.938.73400;0;;;000;SIM;3.463.40550;22;4.053380000000001;1440;7077;28282;180;41;1;25;37;38;22;0;000;23;3.4894300000000005;1088;9367;21023;242;3.800.00000;3.060.67249
1958;09/07/2019;40;24;44;49;30;6;2.347.21800;0;;;000;SIM;3.755.42860;12;5.93543;772;10544;17159;237;32;44;40;14;2;46;0;000;32;2.0032099999999997;947;8595;17014;239;4.000.00000;3.174.63275
1959;11/07/2019;3;31;39;2;29;12;2.546.52400;0;;;000;SIM;4.072.24784;15;5.15154;925;9547;19042;231;22;12;20;43;46;6;0;000;18;3.86365;1031;8565;20110;219;4.400.00000;3.298.26955
1960;13/07/2019;49;25;38;32;34;29;2.940.50200;0;;;000;SIM;4.438.08284;35;2.5493799999999998;1255;8125;22681;224;21;43;38;45;49;8;0;000;19;4.22659;1341;7604;24562;207;4.800.00000;3.441.03446
1961;16/07/2019;26;17;28;16;33;27;3.331.89400;0;;;000;SIM;4.741.39678;27;3.74462;1430;8080;28089;205;4;6;12;11;10;1;1;111.21511;78;1.6665599999999998;2480;4659;32289;178;5.000.00000;3.602.80192
1962;18/07/2019;31;46;12;23;17;7;3.325.21200;0;;;000;SIM;5.155.09449;22;4.58645;1611;7158;30425;189;32;44;1;33;40;13;0;000;15;6.054119999999999;1228;9390;25749;223;5.500.00000;3.764.24496
1963;20/07/2019;31;21;10;18;30;7;3.248.43000;0;;;000;SIM;5.559.23957;31;3.1797400000000002;1267;8891;24658;228;11;29;34;46;18;30;0;000;22;4.03249;1221;9226;23401;240;6.000.00000;3.921.96013
1964;23/07/2019;19;46;3;2;39;50;3.831.76000;0;;;000;SIM;6.035.95816;32;3.6335300000000004;1801;7378;32639;203;34;22;35;25;49;29;0;000;36;2.90682;1703;7802;31038;214;6.400.00000;4.107.99668
1965;25/07/2019;28;29;50;8;3;43;3.776.77600;1;SÃO PAULO;SP;6.379.77125;NÃO;126.06480;26;4.4078599999999994;1729;7575;31422;208;24;37;13;3;10;1;0;000;33;3.12557;1992;6575;35303;185;300.00000;4.291.36370
1966;27/07/2019;6;34;29;47;30;33;1.466.78200;1;SALVADOR;BA;259.59107;NÃO;48.95964;12;3.7090699999999996;583;8725;11248;226;10;40;2;29;1;36;0;000;5;8.011569999999999;483;10531;10343;245;200.00000;4.362.57774
1967;30/07/2019;42;2;32;5;14;40;1.341.71400;0;;;000;SIM;215.88552;8;5.08921;485;9593;9907;234;23;41;46;6;31;7;0;000;15;2.44282;588;7913;10302;225;400.00000;4.427.71958
1968;01/08/2019;24;31;7;30;4;25;1.457.20200;0;;;000;SIM;397.17956;12;3.6848400000000003;676;7475;12197;207;21;36;50;39;3;34;0;000;8;4.974530000000001;538;9393;11205;225;600.00000;4.498.46850
1969;03/08/2019;14;32;8;21;35;3;1.498.71800;0;;;000;SIM;583.63869;15;3.03186;732;7100;13163;197;2;26;16;9;32;44;0;000;14;2.92358;695;7478;12591;206;800.00000;4.571.23308
1970;06/08/2019;35;10;39;31;50;19;1.480.88000;0;;;000;SIM;767.87856;7;6.41951;566;9073;11348;226;49;15;24;41;38;22;0;000;7;5.77756;571;8994;11280;227;1.000.00000;4.643.13158
1971;08/08/2019;28;9;17;15;19;42;1.577.42200;0;;;000;SIM;964.12945;11;4.351459999999999;739;7402;13883;197;29;13;15;42;16;17;0;000;9;4.78661;768;7122;14285;191;1.100.00000;4.719.71732
1972;10/08/2019;11;2;6;41;27;14;1.675.56200;0;;;000;SIM;1.172.59019;15;3.38961;798;7281;14580;199;48;38;47;25;45;27;0;000;12;3.81331;785;7402;14172;205;1.400.00000;4.801.06787
1973;13/08/2019;2;12;41;38;16;5;1.913.41800;0;;;000;SIM;1.410.64316;16;3.62886;783;8474;15531;213;41;39;21;7;12;34;0;000;13;4.01966;806;8232;14962;221;1.600.00000;4.893.96661
1974;15/08/2019;6;21;45;10;39;1;1.758.22800;0;;;000;SIM;1.629.38857;14;3.8109;660;9238;13965;218;45;7;12;26;14;36;0;000;12;4.0014400000000006;980;6221;16493;184;1.800.00000;4.979.33070
1975;17/08/2019;1;50;14;33;4;12;1.801.88600;0;;;000;SIM;1.853.56558;18;3.03763;877;7125;16657;187;10;17;1;47;33;27;0;000;22;2.2368;1025;6096;16833;185;2.100.00000;5.066.81444
1976;20/08/2019;46;41;45;15;3;13;1.839.98200;0;;;000;SIM;2.082.48220;15;3.7222199999999996;774;8244;15815;201;6;36;9;23;44;28;0;000;24;2.09375;1112;5738;17686;180;2.300.00000;5.156.14778
1977;22/08/2019;14;49;43;30;23;26;1.822.02800;0;;;000;SIM;2.309.16512;11;5.02623;828;7631;14538;217;45;21;29;34;30;36;0;000;7;7.10853;588;10746;12457;253;2.600.00000;5.244.60947
1978;24/08/2019;27;24;20;6;39;23;1.775.04600;0;;;000;SIM;2.530.00291;11;4.8966199999999995;713;8633;13833;222;44;1;34;31;26;41;0;000;4;12.11915;565;10895;11730;262;2.800.00000;5.330.79008
1979;27/08/2019;49;30;45;28;37;7;1.797.13200;0;;;000;SIM;2.753.58846;11;4.95755;762;8178;14007;222;34;10;19;42;45;12;0;000;16;3.0674900000000003;893;6979;15805;197;3.000.00000;5.418.04301
1980;29/08/2019;18;37;4;46;22;10;1.813.57800;0;;;000;SIM;2.979.22010;22;2.50146;904;6957;15211;206;48;1;21;45;8;13;0;000;9;5.50321;786;8001;15640;201;3.200.00000;5.506.09442
1981;31/08/2019;41;5;48;31;15;3;1.841.57800;0;;;000;SIM;3.208.33529;14;3.99155;792;8063;14653;217;10;13;44;25;12;47;0;000;19;2.64703;1051;6076;19142;166;3.500.00000;5.595.50526
1982;03/09/2019;48;44;49;50;36;26;1.926.35400;0;;;000;SIM;3.447.99767;15;3.89695;898;7439;16470;202;38;17;2;10;45;20;0;000;9;5.84542;894;7472;16430;203;3.700.00000;5.689.03206
1983;05/09/2019;5;40;6;15;38;31;2.289.50000;0;;;000;SIM;3.732.83993;8;8.68422;786;10101;16311;243;47;4;49;32;43;16;0;000;18;3.4736800000000003;1250;6351;20931;189;4.000.00000;5.800.19004
1984;10/09/2019;41;7;18;44;40;39;3.186.64000;0;;;000;SIM;4.129.29756;19;5.08932;1172;9429;24098;229;28;9;47;22;8;3;0;000;27;3.22323;1568;7047;30553;180;4.500.00000;5.954.90523
1985;12/09/2019;46;8;41;48;27;36;2.776.49600;0;;;000;SIM;4.474.72818;16;5.2657099999999994;1066;9032;22513;213;19;17;5;9;12;13;0;000;65;1.66651;2461;3912;34992;137;4.700.00000;6.089.70743
1986;14/09/2019;46;12;38;22;4;32;2.508.71400;0;;;000;SIM;4.786.84338;9;8.45841;987;8814;19432;223;46;24;37;43;9;38;0;000;22;3.11423;1088;7996;19855;219;5.000.00000;6.211.50852
1987;17/09/2019;7;15;32;50;20;4;2.673.46400;0;;;000;SIM;5.119.45553;22;3.6875;1093;8482;20680;224;41;40;13;34;43;38;0;000;35;2.08607;1243;7458;19731;234;5.400.00000;6.341.30842
1988;19/09/2019;43;30;38;20;3;33;2.751.97400;0;;;000;SIM;5.369.97732;9;9.27859;824;11582;18704;255;32;30;8;10;2;50;1;91.85799;18;4.1753599999999995;1159;8234;22307;213;5.600.00000;6.474.92006
1989;21/09/2019;15;10;13;3;45;26;2.622.21200;0;;;000;SIM;5.696.21309;19;4.187880000000001;1435;6337;25233;180;5;33;43;41;19;12;0;000;18;3.9784900000000003;1439;6319;25478;178;6.000.00000;6.602.23160
1990;24/09/2019;34;35;19;21;27;37;2.607.51800;0;;;000;SIM;6.020.62613;24;3.2968800000000003;990;9134;21149;213;20;36;44;42;47;3;0;000;14;5.08662;950;9518;20827;217;6.300.00000;6.728.83183
1991;26/09/2019;11;43;16;28;42;47;4.104.89000;0;;;000;SIM;6.531.33396;20;6.22814;1841;7732;33044;215;3;20;10;14;31;46;0;000;26;4.31179;1708;8334;32682;217;6.800.00000;6.928.13247
1992;28/09/2019;22;29;40;17;31;18;4.242.51400;0;;;000;SIM;6.917.55122;31;4.15287;1554;9467;30490;241;9;4;19;43;16;29;1;141.61299;35;3.3104400000000003;1976;7445;38610;190;7.300.00000;7.134.11503
1993;01/10/2019;36;41;11;24;6;5;5.527.99400;0;;;000;SIM;7.420.79215;49;3.42341;2494;7686;47496;201;35;27;45;15;4;25;1;184.52168;50;3.01945;2474;7749;45160;212;8.200.00000;7.402.51022
1994;03/10/2019;30;11;28;4;47;50;5.858.53600;0;;;000;SIM;8.149.67896;47;3.7825;2303;8822;45868;221;1;26;40;2;32;43;0;000;55;2.90909;2069;9819;41574;244;9.000.00000;7.686.95389
1995;05/10/2019;40;14;24;8;27;45;5.455.84000;0;;;000;SIM;8.828.46457;34;4.86934;2274;8320;44273;213;3;18;34;9;32;50;0;000;44;3.3864;2368;7990;45748;206;9.500.00000;7.951.84586
1996;08/10/2019;29;2;48;25;38;12;5.769.71400;0;;;000;SIM;9.546.30064;50;3.50164;2649;7553;49740;201;31;20;5;18;35;26;0;000;42;3.75176;2141;9345;45752;218;10.200.00000;8.231.97702
1997;10/10/2019;24;7;14;21;4;27;5.796.90800;0;;;000;SIM;10.267.52004;77;2.28451;2961;6789;51983;193;45;41;22;13;12;4;0;000;32;4.94739;2377;8457;48778;206;10.800.00000;8.513.42852
1998;15/10/2019;44;13;6;39;19;17;6.887.66200;0;;;000;SIM;11.124.44506;74;2.82441;4025;5934;70525;169;33;26;19;22;31;29;0;000;41;4.587940000000001;2995;7975;58229;205;11.800.00000;8.847.83832
1999;17/10/2019;25;5;44;12;4;41;6.838.85400;0;;;000;SIM;11.975.29766;51;4.06912;3178;7462;62492;189;16;48;22;31;40;3;0;000;51;3.66221;2379;9969;49216;240;12.600.00000;9.179.87838
2000;19/10/2019;10;25;28;38;43;2;7.469.28800;0;;;000;SIM;12.904.58538;56;4.04742;3527;7344;62639;206;10;33;17;14;41;5;0;000;86;2.3719799999999998;4227;6128;71932;180;13.700.00000;9.542.52728
2001;22/10/2019;38;18;17;37;12;4;6.822.79600;0;;;000;SIM;13.753.44012;39;5.30866;2805;8435;56427;209;24;29;15;38;19;3;0;000;65;2.86668;3254;7271;59386;199;14.500.00000;9.873.78770
2002;24/10/2019;48;1;46;21;4;16;6.267.85800;0;;;000;SIM;14.324.03458;55;3.45815;2316;9385;47401;229;21;38;50;43;10;46;1;209.21796;42;4.07568;2645;8218;48249;225;15.000.00000;10.178.10477
2003;26/10/2019;42;3;35;22;37;9;6.580.00000;0;;;000;SIM;15.142.68199;84;2.37703;3503;6514;58829;193;48;7;36;47;43;26;0;000;43;4.17914;2715;8404;54483;209;15.800.00000;10.497.57693
2004;29/10/2019;50;31;19;1;6;36;7.126.05000;0;;;000;SIM;16.029.26593;46;4.70087;3140;7870;57754;213;22;16;17;20;30;46;0;000;25;7.78464;2395;10318;48786;253;16.800.00000;10.843.56094
2005;31/10/2019;17;28;11;30;36;15;7.356.43600;0;;;000;SIM;16.698.95908;60;3.7205199999999996;3169;8050;58257;218;40;28;35;5;25;31;1;245.55416;50;4.01816;2803;9101;55638;229;17.000.00000;11.200.73062
2006;01/11/2019;35;9;40;41;27;30;5.404.81400;0;;;000;SIM;17.371.39630;29;5.65549;1942;9651;38047;246;34;38;7;39;21;33;0;000;24;6.15034;2389;7845;45799;204;18.000.00000;11.463.14518
2007;05/11/2019;36;3;35;33;42;45;8.519.84400;0;;;000;SIM;18.431.38843;98;2.6381099999999997;4862;6077;78383;188;25;1;44;7;39;41;0;000;65;3.57971;3511;8415;68148;216;19.300.00000;11.876.80067
2008;07/11/2019;24;31;13;5;40;9;9.227.16000;0;;;000;SIM;19.579.38092;104;2.6922900000000003;4580;6986;80333;199;16;35;37;42;27;25;0;000;72;3.4999800000000003;3699;8650;73090;218;20.500.00000;12.324.79778
2009;09/11/2019;3;29;37;5;30;45;10.054.45000;0;;;000;SIM;20.830.30028;82;3.72076;4092;8521;81078;215;5;34;14;25;21;41;0;000;83;3.3083400000000003;4532;7693;83741;208;22.000.00000;12.812.96147
2010;12/11/2019;41;13;34;40;22;48;11.068.28000;0;;;000;SIM;22.207.35480;55;6.106669999999999;3600;10662;67397;284;12;20;8;48;26;3;0;000;105;2.87886;4571;8397;78035;245;23.400.00000;13.350.34862
2011;14/11/2019;30;23;22;26;35;28;11.744.92750;0;;;000;SIM;23.668.59407;72;4.95;3519;11574;71367;285;1;4;49;36;33;38;0;000;90;3.564;4334;9398;80382;253;24.500.00000;13.920.58836
2012;16/11/2019;32;9;43;18;46;10;8.156.88000;0;;;000;SIM;24.683.42821;87;2.8450599999999997;3185;8881;57294;246;20;49;25;8;44;38;0;000;72;3.094;3107;9104;53823;262;25.600.00000;14.316.62124
2013;19/11/2019;6;39;24;41;22;28;12.118.92500;1;GOIÂNIA;GO;25.786.67455;NÃO;000;88;4.17896;4253;9882;75256;279;50;15;18;36;12;24;1;404.52366;127;2.6061;5746;7314;90290;232;200.00000;14.905.01933
2014;21/11/2019;32;10;21;46;17;43;1.797.74000;0;;;000;SIM;223.66492;9;6.061380000000001;796;7832;10796;288;8;18;45;47;23;3;0;000;19;2.58406;751;8301;13957;223;450.00000;14.992.30323
2015;23/11/2019;43;47;33;41;50;19;1.818.46750;0;;;000;SIM;449.90864;16;3.44884;712;8857;12139;259;9;48;28;31;37;1;0;000;1;49.66325;403;15648;9774;322;650.00000;15.080.59349
